dataset,dataset_size,model,architecture,optimizer,learning_rate,batch_size,param_count,param_count_log10,learning_rate_log10,batch_size_log10,gradient_norm_log10,ntk_trace_proxy_log10,initial_loss_log10,T_conv,patience_P,min_delta,max_epochs,val_loss_prefix
AG_NEWS,120000,gru,RNN,AdamW,0.0005,64,10440708,7.01872995,-3.301029995,1.806179974,-0.298972533,-0.59778633,0.140710357,8,5,0.0001,150,"[0.3241725488901138, 0.27595303493738177, 0.26834376458326975, 0.29425454545517765, 0.3467984103113413, 0.413637597878774, 0.4455619840522607, 0.49460545868674916]"
AG_NEWS,120000,gru,RNN,AdamW,0.001,16,10440708,7.01872995,-3,1.204119983,-0.304287549,-0.608420218,0.143532396,8,5,0.0001,150,"[0.2797459314763546, 0.27022316614569475, 0.27006202887945496, 0.31328018094118065, 0.3305850264680727, 0.3696364199973953, 0.36136344038702856, 0.36108809971359246]"
AG_NEWS,120000,gru,RNN,AdamW,0.001,32,10440708,7.01872995,-3,1.505149978,-0.286527007,-0.572907808,0.14073462,7,5,0.0001,150,"[0.2912768304795027, 0.26212485278894504, 0.29518742645625023, 0.3243247360028326, 0.36787638917999965, 0.4139617588967085, 0.42862270392570645]"
AG_NEWS,120000,gru,RNN,AdamW,0.001,64,10440708,7.01872995,-3,1.806179974,-0.3017058,-0.603253921,0.138973749,7,5,0.0001,150,"[0.2970385328133901, 0.2652756497065226, 0.28602386234203975, 0.3164667948881785, 0.3671333497961362, 0.4446952174107234, 0.4510964447160562]"
AG_NEWS,120000,gru,RNN,AdamW,0.002,16,10440708,7.01872995,-2.698970004,1.204119983,-0.28965949,-0.579174119,0.135128485,6,5,0.0001,150,"[0.34985316242898507, 0.4269491017460823, 0.43559478915979466, 0.44363265426581105, 0.4776410395403703, 0.5515520399535696]"
AG_NEWS,120000,gru,RNN,AdamW,0.002,32,10440708,7.01872995,-2.698970004,1.505149978,-0.301597441,-0.603039801,0.147248704,6,5,0.0001,150,"[0.2822821295534571, 0.28264751730610926, 0.3462846606870492, 0.3654734822611014, 0.3777961591879527, 0.4051532416343689]"
AG_NEWS,120000,gru,RNN,AdamW,0.002,64,10440708,7.01872995,-2.698970004,1.806179974,-0.306218245,-0.612278004,0.144481488,7,5,0.0001,150,"[0.27288671253124874, 0.2591899771988392, 0.28659034555157026, 0.31336900270978607, 0.38403149344523746, 0.37519236107667286, 0.3803042563001315]"
AG_NEWS,120000,gru,RNN,SGD,0.0005,16,10440708,7.01872995,-3.301029995,1.204119983,-0.296410032,-0.592665483,0.14051654,16,5,0.0001,150,"[0.9345115818778674, 0.5410886506487926, 0.44283365828792254, 0.3654524305438002, 0.34445527483398714, 0.35710477144519487, 0.34090070373440784, 0.31899284247557325, 0.31962958645696443, 0.31165776721636457, 0.30899886941971877, 0.31298027602769435, 0.31262394854612646, 0.32634769546799364, 0.33167175165532775, 0.3465717216047148]"
AG_NEWS,120000,gru,RNN,SGD,0.0005,32,10440708,7.01872995,-3.301029995,1.505149978,-0.314568395,-0.628973182,0.139062012,20,5,0.0001,150,"[1.2312789862950644, 0.9363513456185659, 0.7308743782838185, 0.5229363491137823, 0.4542782632807891, 0.4056980172197024, 0.3792311970492204, 0.35836466132104394, 0.3398461719304323, 0.3288345860739549, 0.31372861525416373, 0.3207367035200199, 0.3200318213651578, 0.3166561991001169, 0.3094760369583964, 0.32079626953601836, 0.3225005621264378, 0.31318253608047963, 0.31623698921253285, 0.3562013773073753]"
AG_NEWS,120000,gru,RNN,SGD,0.0005,64,10440708,7.01872995,-3.301029995,1.806179974,-0.305277716,-0.610398537,0.14244829,31,5,0.0001,150,"[1.3176627610524496, 1.2142075935999552, 1.092817946910858, 0.8655493609110514, 0.7348021558125813, 0.64332075548172, 0.5310820782184601, 0.43810080774625143, 0.4038373461961746, 0.393063472310702, 0.39471432856718697, 0.3700180101792018, 0.38227199721336363, 0.35321828353405, 0.35070942469437916, 0.36042378163337707, 0.3692877987623215, 0.3492179173628489, 0.35416897310813267, 0.3605966459711393]"
AG_NEWS,120000,gru,RNN,SGD,0.001,16,10440708,7.01872995,-3,1.204119983,-0.301512821,-0.602873062,0.141375717,13,5,0.0001,150,"[0.6643796349664529, 0.4236746898094813, 0.3692929177209735, 0.36959537347654503, 0.3364189995676279, 0.31880554419135054, 0.31980546154330175, 0.3137477053826054, 0.3159713220776369, 0.3244811958850672, 0.32560448014487825, 0.32320397749046487, 0.3417046034721037]"
AG_NEWS,120000,gru,RNN,SGD,0.001,32,10440708,7.01872995,-3,1.505149978,-0.296498095,-0.5928433,0.141636,15,5,0.0001,150,"[0.9738741014003753, 0.5628657085498174, 0.42910606603324414, 0.3774322067598502, 0.3484263883481423, 0.3373377082496882, 0.3281849407504002, 0.33860132250189784, 0.32024789216866095, 0.3056690989881754, 0.3210446529065569, 0.33085021055241426, 0.3099965007578333, 0.3213790413116415, 0.3226026361187299]"
AG_NEWS,120000,gru,RNN,SGD,0.001,64,10440708,7.01872995,-3,1.806179974,-0.315515848,-0.630869262,0.141613208,23,5,0.0001,150,"[1.2061547387440998, 0.8944726004600525, 0.6966032065550486, 0.49527220757802326, 0.41144845116138457, 0.3871424596707026, 0.3617872420549393, 0.33652628839015963, 0.3360023020505905, 0.31849266690015793, 0.32675029822190604, 0.3379649585882823, 0.33024391265710196, 0.30825093247493107, 0.31883722255627317, 0.3102145913243294, 0.30963227835297585, 0.30657313324014346, 0.31477842770020165, 0.3340559997955958]"
AG_NEWS,120000,gru,RNN,SGD,0.002,16,10440708,7.01872995,-2.698970004,1.204119983,-0.306483257,-0.612809381,0.143079155,10,5,0.0001,150,"[0.49276164133598405, 0.3770292170122266, 0.356060574789842, 0.32729964575668175, 0.310214362864693, 0.32097278771921994, 0.3128150306853155, 0.3317094716625288, 0.34314884584086636, 0.35474719808623195]"
AG_NEWS,120000,gru,RNN,SGD,0.002,32,10440708,7.01872995,-2.698970004,1.505149978,-0.316681832,-0.633206286,0.139635917,12,5,0.0001,150,"[0.641806251247724, 0.4338434336781502, 0.37456085778276127, 0.3480709763914347, 0.33802978466947875, 0.3299104994585117, 0.3111722460687161, 0.31125419489790995, 0.3123048630331953, 0.3396764736250043, 0.32995628587901593, 0.33133206492414075]"
AG_NEWS,120000,gru,RNN,SGD,0.002,64,10440708,7.01872995,-2.698970004,1.806179974,-0.304783395,-0.609405855,0.141681769,14,5,0.0001,150,"[1.016903976281484, 0.5793066407044729, 0.47099860235055285, 0.39038720750808714, 0.3613536762396495, 0.35286722789208097, 0.3390475470225016, 0.3275380243261655, 0.30759865734974545, 0.3188369484345118, 0.32547941348950066, 0.3121131871342659, 0.32616314536333085, 0.33870636453231173]"
IMDB,25000,lstm,RNN,AdamW,0.0005,16,11359234,7.055349046,-3.301029995,1.204119983,-1.008386303,-2.016577424,-0.157847656,8,5,0.0001,150,"[0.7103295048204855, 0.3413126586725156, 0.33324483984385056, 0.3482570144267509, 0.5145542462748407, 0.5800321639320938, 0.7976352682657679, 0.6613932376542982]"
IMDB,25000,lstm,RNN,AdamW,0.0005,32,11359234,7.055349046,-3.301029995,1.505149978,-1.026401328,-2.052595259,-0.15913771,12,5,0.0001,150,"[0.5850548753692846, 0.6877364254301521, 0.539330947171351, 0.47706703984054033, 0.3787272915149191, 0.39756737948413107, 0.35639144551412316, 0.3790240181123565, 0.4025742209213934, 0.4506618825979768, 0.5050453273520158, 0.5679949976438597]"
IMDB,25000,lstm,RNN,AdamW,0.0005,64,11359234,7.055349046,-3.301029995,1.806179974,-1.074359514,-2.148472576,-0.159893131,12,5,0.0001,150,"[0.6450393101837062, 0.5591699952566171, 0.4330340237179889, 0.3972159510926355, 0.3621073975404607, 0.3497784468757955, 0.3436942982805681, 0.4161438660672571, 0.39392134148768987, 0.4634904140559367, 0.5972886936432575, 0.5062769353861296]"
IMDB,25000,lstm,RNN,AdamW,0.001,16,11359234,7.055349046,-3,1.204119983,-1.059866167,-2.119497115,-0.158743404,8,5,0.0001,150,"[0.5828423994703414, 0.3586148283304498, 0.32751090330080673, 0.4492527610256363, 0.4208833749611347, 0.513787799194967, 0.6644487360104794, 0.6949835236801896]"
IMDB,25000,lstm,RNN,AdamW,0.001,32,11359234,7.055349046,-3,1.505149978,-1.050189821,-2.100149767,-0.159105373,8,5,0.0001,150,"[0.5334629799909653, 0.35125986320577607, 0.33178228049711056, 0.38181637436341326, 0.3828171391490918, 0.5521836691316525, 0.5774061940491769, 0.5582493115691053]"
IMDB,25000,lstm,RNN,AdamW,0.001,64,11359234,7.055349046,-3,1.806179974,-1.058241221,-2.116240405,-0.158907369,9,5,0.0001,150,"[0.6359507026551645, 0.42583607778519017, 0.46254756141312514, 0.3646166269915013, 0.368124800392344, 0.39010014036033724, 0.45643219087697284, 0.4904975219617916, 0.6356113236161727]"
IMDB,25000,lstm,RNN,AdamW,0.002,16,11359234,7.055349046,-2.698970004,1.204119983,-1.040835628,-2.081447469,-0.157799295,8,5,0.0001,150,"[0.7008618560081092, 0.34771800631532274, 0.31058480162114, 0.3644365874556497, 0.4060059285695894, 0.5583612321148487, 0.5837448501813273, 0.6229812224107696]"
IMDB,25000,lstm,RNN,AdamW,0.002,32,11359234,7.055349046,-2.698970004,1.505149978,-1.070503939,-2.140778056,-0.15937064,7,5,0.0001,150,"[0.369139363336715, 0.3148558218577865, 0.3759063589297662, 0.4130385225270964, 0.5427190420710167, 0.5338943789321573, 0.5756487851831943]"
IMDB,25000,lstm,RNN,AdamW,0.002,64,11359234,7.055349046,-2.698970004,1.806179974,-1.09116872,-2.182086635,-0.15932917,7,5,0.0001,150,"[0.5121193826198578, 0.3327801029516172, 0.3858834737086598, 0.396377584979504, 0.5377270966013775, 0.5873258243067355, 0.6384373576840079]"
IMDB,25000,lstm,RNN,SGD,0.0005,16,11359234,7.055349046,-3.301029995,1.204119983,-1.061399182,-2.122564642,-0.158692257,45,5,0.0001,150,"[0.6920047270985076, 0.6905385099660856, 0.6890296789403921, 0.6867165927308055, 0.6838108811515589, 0.6799310085872492, 0.6749640221412951, 0.6694506781931502, 0.6630357663852339, 0.6574599963788408, 0.6517230922612138, 0.6463507141548985, 0.6407126990941386, 0.6314798045082214, 0.6332885509672256, 0.6698665806470206, 0.5302622429193399, 0.508686039394464, 0.5251515297272715, 0.46028170589440925]"
IMDB,25000,lstm,RNN,SGD,0.0005,32,11359234,7.055349046,-3.301029995,1.505149978,-1.103568838,-2.206874727,-0.159410059,43,5,0.0001,150,"[0.6924348856992782, 0.6918082609298123, 0.6911085688384475, 0.6904193337555904, 0.6896290968937479, 0.6886982074968374, 0.687587309035526, 0.6864028003565066, 0.684932171918784, 0.6832969397496266, 0.6813950341218596, 0.6792481412553484, 0.6768960326340547, 0.6742676557249324, 0.6714218695452259, 0.6684128490223247, 0.6653713063829264, 0.6622053491082162, 0.6590540285702724, 0.6558967090336381]"
IMDB,25000,lstm,RNN,SGD,0.0005,64,11359234,7.055349046,-3.301029995,1.806179974,-1.030346607,-2.060465737,-0.159413646,87,5,0.0001,150,"[0.6932039464576335, 0.692908772184879, 0.692538446263422, 0.6922346557242961, 0.6918846564956859, 0.6915458161619645, 0.6912023394922667, 0.6908266393444206, 0.6904240974897071, 0.6899880087828334, 0.68954899567592, 0.6891023237493974, 0.6885861460166641, 0.6880060743681992, 0.6874293722683871, 0.6867543806003619, 0.6860346726224392, 0.6852720387374298, 0.6844655486601817, 0.6835331879084623]"
IMDB,25000,lstm,RNN,SGD,0.001,16,11359234,7.055349046,-3,1.204119983,-1.10677533,-2.213269643,-0.159376356,24,5,0.0001,150,"[0.6914783565761944, 0.6884025129647301, 0.683781748952957, 0.6761444987961278, 0.6660272013455534, 0.6542398102176837, 0.6466848680767389, 0.6364192400877469, 0.6015482883864698, 0.5586274877523842, 0.5823624670124663, 0.5192218714247877, 0.5268730881115118, 0.5093416860594917, 0.613229397767649, 0.6459564229550834, 0.5941197621746185, 0.5972764209246102, 0.5059364820821598, 0.6782319677142671]"
IMDB,25000,lstm,RNN,SGD,0.001,32,11359234,7.055349046,-3,1.505149978,-0.980460427,-1.960750072,-0.15993604,43,5,0.0001,150,"[0.6924197859824843, 0.6911694453020764, 0.6898723047250396, 0.6879690278107953, 0.6856240064475188, 0.6826975846746165, 0.6786375831646524, 0.674218522894914, 0.6692617322988571, 0.6639608395327429, 0.6590855482277597, 0.6539881457189086, 0.6495872739773647, 0.644071563413948, 0.6354965567588806, 0.6184044770754067, 0.5548126515309522, 0.5496588413882407, 0.5798885055408356, 0.4758046282704469]"
IMDB,25000,lstm,RNN,SGD,0.001,64,11359234,7.055349046,-3,1.806179974,-1.073863743,-2.147465307,-0.160382958,62,5,0.0001,150,"[0.6926216724552686, 0.6921773349182515, 0.6918615019774135, 0.6912892664535136, 0.6907142046131666, 0.6901676383199571, 0.6895748324032072, 0.6888519925407216, 0.6880640470528905, 0.6871764795689643, 0.6861771888370756, 0.6850084096570558, 0.6837673798392091, 0.682410911668705, 0.6807106167455262, 0.6789543658872194, 0.6773110265973248, 0.675142565860024, 0.6731509951096547, 0.6711661196962188]"
IMDB,25000,lstm,RNN,SGD,0.002,16,11359234,7.055349046,-2.698970004,1.204119983,-1.099139773,-2.198034839,-0.159687589,11,5,0.0001,150,"[0.6878334853214959, 0.6733416018013756, 0.653661307435447, 0.6371867013053772, 0.6633603898481059, 0.5732796253106845, 0.5978590367129817, 0.5766442412385544, 0.6467628568506089, 0.6475664978019726, 0.6743780610660395]"
IMDB,25000,lstm,RNN,SGD,0.002,32,11359234,7.055349046,-2.698970004,1.505149978,-1.001440009,-2.002682755,-0.158991913,17,5,0.0001,150,"[0.6905235196374784, 0.6872402110676856, 0.6821673633945975, 0.6732567153918515, 0.6617026663130257, 0.6509546242701779, 0.6436989911042961, 0.62447541021997, 0.5961554390229996, 0.5650591117561243, 0.5675579736566847, 0.539281849268895, 0.6333661721010876, 0.5967026438303055, 0.6108707855841157, 0.6304621305435326, 0.5686638556468259]"
IMDB,25000,lstm,RNN,SGD,0.002,64,11359234,7.055349046,-2.698970004,1.806179974,-1.037327249,-2.074435906,-0.157974709,32,5,0.0001,150,"[0.6927286824093589, 0.6912720957888833, 0.6900856193107895, 0.6886542145209976, 0.6865783175335655, 0.6839939310580869, 0.6806069763400887, 0.6763825552372993, 0.6705756866479222, 0.6641744096067888, 0.6567794363709945, 0.6493987425973143, 0.6425005974648874, 0.6356952703451808, 0.6274456977844238, 0.6210481569736819, 0.5798642586303663, 0.6159446963781043, 0.5057945176015927, 0.5177079786228228]"
AG_NEWS,120000,lstm,RNN,AdamW,0.0005,16,11360260,7.055388271,-3.301029995,1.204119983,-0.861792767,-1.723394959,0.142460597,7,5,0.0001,150,"[0.30964831007272003, 0.2578719148201247, 0.2597271883500119, 0.283392313661209, 0.3455466882107042, 0.3866261088794175, 0.43051302651597506]"
AG_NEWS,120000,lstm,RNN,AdamW,0.0005,32,11360260,7.055388271,-3.301029995,1.505149978,-0.847881543,-1.695560845,0.142596213,8,5,0.0001,150,"[0.3412492683281501, 0.2817502501557271, 0.266932759826382, 0.27229218019917606, 0.3330979006998241, 0.3772419110794241, 0.4138788720159791, 0.43365193859813733]"
AG_NEWS,120000,lstm,RNN,AdamW,0.0005,64,11360260,7.055388271,-3.301029995,1.806179974,-0.855128014,-1.710076556,0.142457912,9,5,0.0001,150,"[0.38749139829476675, 0.31588432109355924, 0.28559202448527016, 0.2839739152888457, 0.30601692927877105, 0.3596674731473128, 0.3949179255068302, 0.42082543719311555, 0.4667888245383898]"
AG_NEWS,120000,lstm,RNN,AdamW,0.001,16,11360260,7.055388271,-3,1.204119983,-0.836902364,-1.67361362,0.142573396,7,5,0.0001,150,"[0.3183378195973734, 0.252908350078389, 0.25776933881624914, 0.2948076828935494, 0.3520901343089839, 0.3699499536872754, 0.4200694468508688]"
AG_NEWS,120000,lstm,RNN,AdamW,0.001,32,11360260,7.055388271,-3,1.505149978,-0.873279706,-1.746372435,0.142121429,8,5,0.0001,150,"[0.33443263641993204, 0.2680405675744017, 0.26008367965122065, 0.27233102401345965, 0.31967923496539397, 0.37105710871424524, 0.4129641367380197, 0.45180974554037673]"
AG_NEWS,120000,lstm,RNN,AdamW,0.001,64,11360260,7.055388271,-3,1.806179974,-0.878552824,-1.756897592,0.141304788,8,5,0.0001,150,"[0.3347166604002317, 0.2846077194611231, 0.26435580384731294, 0.2987849797407786, 0.33144949436187743, 0.40839963890612124, 0.4330164033969243, 0.4739493931283553]"
AG_NEWS,120000,lstm,RNN,AdamW,0.002,16,11360260,7.055388271,-2.698970004,1.204119983,-0.869362081,-1.738513646,0.142354335,7,5,0.0001,150,"[0.26849763977651797, 0.24885522915112476, 0.25767166635766625, 0.27541739906556906, 0.30080102748858434, 0.3227328133052991, 0.33922405489045193]"
AG_NEWS,120000,lstm,RNN,AdamW,0.002,32,11360260,7.055388271,-2.698970004,1.505149978,-0.893817022,-1.787431593,0.140671638,7,5,0.0001,150,"[0.2957034517725309, 0.2554177403996388, 0.26218796554456153, 0.2983192170634866, 0.3212572858432929, 0.36129390049229065, 0.3754359282311052]"
AG_NEWS,120000,lstm,RNN,AdamW,0.002,64,11360260,7.055388271,-2.698970004,1.806179974,-0.876854727,-1.753500939,0.141935635,7,5,0.0001,150,"[0.2815130741596222, 0.2613952266375224, 0.26468117438753447, 0.2996191306908925, 0.3527760595679283, 0.3825318255275488, 0.4198949424972137]"
AG_NEWS,120000,lstm,RNN,SGD,0.0005,16,11360260,7.055388271,-3.301029995,1.204119983,-0.874181992,-1.748143599,0.141833987,20,5,0.0001,150,"[1.3580432860851288, 1.0642645166317621, 0.7327332022984823, 0.5044893314242362, 0.43170271294067303, 0.38635207824409007, 0.36411253658433756, 0.34148388590166967, 0.3285228072889149, 0.3222865190183123, 0.344875281083708, 0.32694688416520756, 0.33108044682443144, 0.3110388902736207, 0.309866428249826, 0.3251163685508072, 0.3438691751006991, 0.3370394169172893, 0.3246656946223229, 0.34681141769730794]"
AG_NEWS,120000,lstm,RNN,SGD,0.0005,32,11360260,7.055388271,-3.301029995,1.505149978,-0.853714425,-1.707238947,0.14257828,27,5,0.0001,150,"[1.3780782613754272, 1.3596738761266072, 1.292370832602183, 1.046530339241028, 0.8343041156927744, 0.6592879317204158, 0.5260034601489703, 0.4513744001189868, 0.4176419528722763, 0.3868290506402651, 0.38616876072684925, 0.4471832088430723, 0.3560494759281476, 0.355160076195995, 0.3579870186448097, 0.34148577984422446, 0.3361224912926555, 0.32879006571571034, 0.33525963820765414, 0.3285342037801941]"
AG_NEWS,120000,lstm,RNN,SGD,0.0005,64,11360260,7.055388271,-3.301029995,1.806179974,-0.86657711,-1.732934649,0.141961696,33,5,0.0001,150,"[1.3827185831069946, 1.3780066480636597, 1.3712668453852335, 1.3601445271174113, 1.3403992023468017, 1.3034651142756144, 1.2216612259546915, 1.050622325738271, 0.9652256870269775, 0.8405276697476705, 0.7220675044059753, 0.6689263684749603, 0.5811058630943299, 0.4929894445737203, 0.48055925420920054, 0.40507177682717643, 0.3914516866604487, 0.3822689827283223, 0.373352720618248, 0.36854842376708985]"
AG_NEWS,120000,lstm,RNN,SGD,0.001,16,11360260,7.055388271,-3,1.204119983,-0.892118623,-1.784032081,0.141787524,16,5,0.0001,150,"[1.208327562014262, 0.5794235967695713, 0.42114396232366563, 0.36635582779347897, 0.3517656088769436, 0.3306642083624999, 0.3116196842255692, 0.31618089590097465, 0.31162673528989154, 0.32448658580084644, 0.3036141891789933, 0.31702283874650794, 0.3062299426998943, 0.3229057843225698, 0.3373983296357716, 0.34097802061246085]"
AG_NEWS,120000,lstm,RNN,SGD,0.001,32,11360260,7.055388271,-3,1.505149978,-0.869171467,-1.738117851,0.14148704,18,5,0.0001,150,"[1.3570644156138103, 1.0440763970216116, 0.7084950536886852, 0.5280013497074445, 0.42820070297519364, 0.42057437625527383, 0.35774902534484865, 0.34380835365752377, 0.33626440579692524, 0.32498064456383385, 0.319084529414773, 0.32631178716321785, 0.31104908376435436, 0.31784229292472205, 0.31147428218772016, 0.3210484286894401, 0.31810333190361656, 0.3180884633163611]"
AG_NEWS,120000,lstm,RNN,SGD,0.001,64,11360260,7.055388271,-3,1.806179974,-0.86354691,-1.726926695,0.142808221,30,5,0.0001,150,"[1.3776415478388468, 1.3586978562672933, 1.290937081972758, 1.0756151698430378, 0.873581488609314, 0.6816274814605713, 0.5394195776780446, 0.44724709073702495, 0.4099788742462794, 0.3902152103185654, 0.38437302255630496, 0.39206813073158264, 0.3654881168007851, 0.34277205453316373, 0.39502726233005525, 0.35042703491449356, 0.33052685418725014, 0.3274093395868937, 0.3233426802357038, 0.32366025054454806]"
AG_NEWS,120000,lstm,RNN,SGD,0.002,16,11360260,7.055388271,-2.698970004,1.204119983,-0.841700643,-1.683228122,0.142814556,12,5,0.0001,150,"[0.6344304568668206, 0.41114503200600544, 0.3659948147560159, 0.336567752280583, 0.3264444181260963, 0.3231152992558976, 0.3111284919405977, 0.322236861264954, 0.3113508103334655, 0.32400421718756356, 0.3462873630601292, 0.3370563564940045]"
