dataset,architecture,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,T_star,converged,censored_reason,logInitLoss,logFinalLoss
MNIST,PiT-XS,0.0005,32,0.2,13.56509087213907,3.4657359027997265,7.409182176496623,7.420816187974986,-7.600902459542082,11.002099841204238,29,True,,1.0134810892532735,-0.620773358594836
MNIST,ViT-Tiny-32/4,0.0005,32,0.2,14.40692286449944,3.4657359027997265,8.659152834106257,8.724948162304807,-7.600902459542082,11.002099841204238,48,True,,1.0605751221818729,-0.6889087484302505
MNIST,CCT-Small,0.0005,32,0.2,13.3693390736518,3.4657359027997265,7.615968678339225,7.612022907893129,-7.600902459542082,11.002099841204238,25,True,,0.9019896042290115,-0.7528558341176087
MNIST,CCT-Small,0.0005,32,0.2,13.3693390736518,3.4657359027997265,7.621401122167869,7.599086836006908,-7.600902459542082,11.002099841204238,20,True,,0.8634913053807978,-0.8381484109572672
MNIST,CCT-Small,0.0005,32,0.2,13.3693390736518,3.4657359027997265,7.369408216028232,7.49895524206193,-7.600902459542082,11.002099841204238,20,True,,1.0521586722952279,-0.6824355079091985
MNIST,CCT-Small,0.0005,32,0.2,13.3693390736518,3.4657359027997265,7.506443756766038,7.642334735332132,-7.600902459542082,11.002099841204238,24,True,,1.0279801216017432,-0.6232053925493091
MNIST,PiT-XS,0.0005,32,0.2,13.56509087213907,3.4657359027997265,7.264344274479483,7.353846735031606,-7.600902459542082,11.002099841204238,25,True,,0.9382751533031192,-0.7892276893973613
MNIST,CCT-Small,0.0005,32,0.2,13.3693390736518,3.4657359027997265,7.872705028760181,7.9619315760695155,-7.600902459542082,11.002099841204238,35,True,,0.9260276813012098,-0.8661966753061857
MNIST,PiT-XS,0.0005,32,0.2,13.56509087213907,3.4657359027997265,7.105850500816921,7.084532567838038,-7.600902459542082,11.002099841204238,29,True,,1.0548217600452032,-0.7204747724552948
MNIST,ViT-Tiny-32/4,0.0005,32,0.2,14.40692286449944,3.4657359027997265,8.770210889378758,8.822992050965267,-7.600902459542082,11.002099841204238,26,True,,0.9337727538717014,-0.7065950772805446
MNIST,PiT-XS,0.0005,32,0.2,13.56509087213907,3.4657359027997265,7.635830696298112,7.293359667286472,-7.600902459542082,11.002099841204238,24,True,,1.405595697587796,-0.3003160324772235
MNIST,CCT-Small,0.0005,32,0.2,13.3693390736518,3.4657359027997265,7.548862414398226,7.555716877850174,-7.600902459542082,11.002099841204238,21,True,,0.9842376514741092,-0.7539234220093323
MNIST,ViT-Tiny-32/4,0.0005,32,0.2,14.40692286449944,3.4657359027997265,9.096727957334904,8.87044770586296,-7.600902459542082,11.002099841204238,36,True,,1.191224760783589,-0.5609356945167123
MNIST,ViT-Tiny-32/4,0.0005,32,0.2,14.40692286449944,3.4657359027997265,9.100040611929973,9.015362165772514,-7.600902459542082,11.002099841204238,42,True,,1.2463131539233128,-0.5192162649984573
MNIST,PiT-XS,0.0005,32,0.2,13.56509087213907,3.4657359027997265,7.346094810167204,7.284517608609552,-7.600902459542082,11.002099841204238,27,True,,1.2106658679956188,-0.4389817577441992
MNIST,ViT-Tiny-32/4,0.0005,32,0.2,14.40692286449944,3.4657359027997265,8.926220672318944,8.99792289027985,-7.600902459542082,11.002099841204238,26,True,,1.0761653821742572,-0.6795511055665993
MNIST,PiT-XS,0.0005,32,0.2,13.56509087213907,3.4657359027997265,7.216895515719648,7.169281715399202,-7.600902459542082,11.002099841204238,23,True,,1.142245117906911,-0.548407257804728
MNIST,ViT-Tiny-32/4,0.0005,32,0.2,14.40692286449944,3.4657359027997265,8.902060430875688,8.847651727417766,-7.600902459542082,11.002099841204238,42,True,,0.9619721769712789,-0.7135656848397266
MNIST,PiT-XS,0.0005,32,0.2,13.56509087213907,3.4657359027997265,7.184322920704333,7.236738330191412,-7.600902459542082,11.002099841204238,27,True,,1.0007751070241766,-0.6356160091496629
MNIST,CCT-Small,0.0005,32,0.2,13.3693390736518,3.4657359027997265,7.441907615762141,7.408575995439262,-7.600902459542082,11.002099841204238,23,True,,0.9156244638243058,-0.8532052667229919
MNIST,PiT-XS,0.0005,32,0.2,13.56509087213907,3.4657359027997265,7.270582335439051,7.345148700546068,-7.600902459542082,11.002099841204238,24,True,,0.9390890894865208,-0.796615675462689
MNIST,PiT-XS,0.0005,32,0.2,13.56509087213907,3.4657359027997265,7.165872788610978,7.184195927344711,-7.600902459542082,11.002099841204238,26,True,,1.0042562020899204,-0.7664272202306283
MNIST,CCT-Small,0.0005,32,0.2,13.3693390736518,3.4657359027997265,7.188421923133179,7.292468786254149,-7.600902459542082,11.002099841204238,25,True,,0.9489130939246251,-0.7280985797420038
MNIST,PiT-XS,0.0005,32,0.2,13.56509087213907,3.4657359027997265,7.2405866526869795,7.224066625891217,-7.600902459542082,11.002099841204238,19,True,,1.066647893133173,-0.5955190961196908
MNIST,PiT-XS,0.0005,32,0.2,13.56509087213907,3.4657359027997265,7.084251700143247,7.197908825521113,-7.600902459542082,11.002099841204238,19,True,,0.8606537179938338,-0.8713268646128804
MNIST,ViT-Tiny-32/4,0.0005,32,0.2,14.40692286449944,3.4657359027997265,8.832258257357417,8.788487757607495,-7.600902459542082,11.002099841204238,41,True,,1.0888922420554454,-0.793124968802132
MNIST,PiT-XS,0.0005,32,0.2,13.56509087213907,3.4657359027997265,7.124051372185835,7.102989444667944,-7.600902459542082,11.002099841204238,22,True,,0.9897882888151819,-0.7007807818928772
MNIST,ViT-Tiny-32/4,0.0005,32,0.2,14.40692286449944,3.4657359027997265,8.358609079866934,8.533726220507338,-7.600902459542082,11.002099841204238,27,True,,0.8961359212155453,-0.8860964440090483
MNIST,CCT-Small,0.0005,32,0.2,13.3693390736518,3.4657359027997265,7.784810464463116,7.843840485138806,-7.600902459542082,11.002099841204238,23,True,,0.9812587910266042,-0.654938690432108
MNIST,ViT-Tiny-32/4,0.0005,32,0.2,14.40692286449944,3.4657359027997265,9.352319042127913,9.297985312361943,-7.600902459542082,11.002099841204238,36,True,,1.1534545718162448,-0.5038358939499294
MNIST,ViT-Tiny-32/4,0.0005,32,0.2,14.40692286449944,3.4657359027997265,9.276247603266997,9.306952399543304,-7.600902459542082,11.002099841204238,39,True,,1.1971478187308355,-0.48601011104307934
MNIST,CCT-Small,0.0005,32,0.2,13.3693390736518,3.4657359027997265,7.742867319032281,7.519790886310079,-7.600902459542082,11.002099841204238,28,True,,1.0286587079906013,-0.6351785314849329
MNIST,ViT-Tiny-32/4,0.0005,32,0.2,14.40692286449944,3.4657359027997265,9.239254967902392,8.98003971785265,-7.600902459542082,11.002099841204238,39,True,,1.3058903790802359,-0.3357544967071758
MNIST,CCT-Small,0.0005,32,0.2,13.3693390736518,3.4657359027997265,7.662925266183667,7.807656215571686,-7.600902459542082,11.002099841204238,27,True,,1.0138529467245394,-0.5981696283134638
MNIST,PiT-XS,0.0005,32,0.2,13.56509087213907,3.4657359027997265,7.3265530531683645,7.282884938554574,-7.600902459542082,11.002099841204238,23,True,,1.093813826208143,-0.5762361833437781
MNIST,PiT-XS,0.0005,32,0.2,13.56509087213907,3.4657359027997265,6.994460709554878,7.059292683897754,-7.600902459542082,11.002099841204238,31,True,,0.960610356211784,-0.7892725714991741
MNIST,ViT-Tiny-32/4,0.0005,32,0.2,14.40692286449944,3.4657359027997265,8.76774154434035,8.719163545357633,-7.600902459542082,11.002099841204238,33,True,,1.0895707587500194,-0.6042647671781468
MNIST,PiT-XS,0.0005,32,0.2,13.56509087213907,3.4657359027997265,7.159470368352888,7.277018847603821,-7.600902459542082,11.002099841204238,28,True,,0.8322598746505758,-0.8600504497520343
MNIST,CCT-Small,0.0005,32,0.2,13.3693390736518,3.4657359027997265,7.203672535527532,7.174413819472706,-7.600902459542082,11.002099841204238,22,True,,0.9923110961396941,-0.6649902710458858
MNIST,PiT-XS,0.0005,32,0.2,13.56509087213907,3.4657359027997265,7.090101171659069,7.143504048749683,-7.600902459542082,11.002099841204238,27,True,,0.9784346027407994,-0.7578875831378425
MNIST,CCT-Small,0.0005,32,0.2,13.3693390736518,3.4657359027997265,7.90447237647231,7.707993570666392,-7.600902459542082,11.002099841204238,32,True,,0.9265795503739198,-0.6878148859096145
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.2909283194077945,7.327087097751607,-7.600902459542082,11.002099841204238,34,True,,0.9252220384130807,-1.4387381345716859
MNIST,ViT-Tiny-32/4,0.0005,64,0.1,14.40692286449944,4.1588830833596715,9.348035360368131,8.881965164592494,-7.600902459542082,11.002099841204238,44,True,,1.4563827537744665,-0.8947578723185514
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.33502608595595,7.344327454133045,-7.600902459542082,11.002099841204238,39,True,,1.0048680710035265,-1.3594188462500854
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.275507765016601,7.356598332354423,-7.600902459542082,11.002099841204238,39,True,,0.9507467422867983,-1.5353836880844547
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.391521441425411,7.440626867771954,-7.600902459542082,11.002099841204238,42,True,,0.9145286976150862,-1.7369207501902264
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.679684261165617,7.607476870002804,-7.600902459542082,11.002099841204238,30,True,,1.1093090615589565,-1.2806813801379189
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.631537818803751,7.68992479719193,-7.600902459542082,11.002099841204238,39,True,,0.9362199280512884,-1.4668925346761439
MNIST,ViT-Tiny-32/4,0.0005,64,0.1,14.40692286449944,4.1588830833596715,8.973236814057847,8.85199627738354,-7.600902459542082,11.002099841204238,48,True,,1.128873572457261,-1.2616885436376155
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.84818090956785,7.9111811491843635,-7.600902459542082,11.002099841204238,30,True,,1.0131141143264384,-1.3891241578246956
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.042835677461785,7.079115016614573,-7.600902459542082,11.002099841204238,34,True,,0.9461844862082865,-1.3836043293950242
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.427841610385639,7.442291183896756,-7.600902459542082,11.002099841204238,31,True,,1.139345701994659,-1.1857742816812984
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.765548507728296,7.768884749400237,-7.600902459542082,11.002099841204238,39,True,,0.8959845942014236,-1.6341310204882042
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.288894769415725,7.322642446815667,-7.600902459542082,11.002099841204238,36,True,,0.9066689374400534,-1.6272538368515168
MNIST,ViT-Tiny-32/4,0.0005,64,0.1,14.40692286449944,4.1588830833596715,9.036907163562192,8.66254826879002,-7.600902459542082,11.002099841204238,47,True,,1.5907111622444803,-0.7248242635741691
MNIST,ViT-Tiny-32/4,0.0005,64,0.1,14.40692286449944,4.1588830833596715,8.961721543515257,8.82434175087052,-7.600902459542082,11.002099841204238,45,True,,1.1344238116506407,-1.3157105171569925
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.544400793708971,7.547874908245545,-7.600902459542082,11.002099841204238,35,True,,0.9137536034252798,-1.4540818551217554
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.690491927283065,7.679200062019153,-7.600902459542082,11.002099841204238,31,True,,0.9382286919551738,-1.8081252711241158
MNIST,ViT-Tiny-32/4,0.0005,64,0.1,14.40692286449944,4.1588830833596715,9.309525698113253,9.26861883263229,-7.600902459542082,11.002099841204238,48,True,,1.0292979943156326,-1.3150099265456887
MNIST,ViT-Tiny-32/4,0.0005,64,0.1,14.40692286449944,4.1588830833596715,8.65042391227951,8.72502204295951,-7.600902459542082,11.002099841204238,47,True,,1.1049169813800879,-1.3396898621791458
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.043464772103949,7.156106298922447,-7.600902459542082,11.002099841204238,37,True,,0.9428543303116357,-1.3820769400133273
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.5434646194165795,7.663065955493273,-7.600902459542082,11.002099841204238,44,True,,0.9392333802427112,-1.663012756663231
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.33076468681747,7.322586851633464,-7.600902459542082,11.002099841204238,31,True,,0.9569108627595988,-1.36652015278718
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.1353519117647135,7.130531502860636,-7.600902459542082,11.002099841204238,29,True,,1.0262463960742996,-1.3541440044497521
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.183309985514959,7.187345400980445,-7.600902459542082,11.002099841204238,37,True,,0.870119182608694,-1.5126580062830823
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.887184650916431,7.934387467096772,-7.600902459542082,11.002099841204238,30,True,,0.9844344600837179,-1.400223068638018
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.271286397584902,7.281866937986659,-7.600902459542082,11.002099841204238,35,True,,0.9717130490396065,-1.3663455565201514
MNIST,ViT-Tiny-32/4,0.0005,64,0.1,14.40692286449944,4.1588830833596715,8.952035948471243,8.852163382824962,-7.600902459542082,11.002099841204238,50,True,,1.1858676043360845,-1.2904708245095857
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.346698084978148,7.365444854507631,-7.600902459542082,11.002099841204238,36,True,,0.9192786076270019,-1.4958512531853765
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.194652950969159,7.1504436697617395,-7.600902459542082,11.002099841204238,35,True,,1.017336992343835,-1.390706958222916
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.468969839534177,7.5049109204985145,-7.600902459542082,11.002099841204238,35,True,,1.1064602723629524,-1.297762672227749
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.5770100654102,7.475871291222801,-7.600902459542082,11.002099841204238,45,True,,1.0709287567443961,-1.4574646131855076
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.247925007477609,7.334175100881615,-7.600902459542082,11.002099841204238,35,True,,0.8724520112796662,-1.6523186867811748
MNIST,ViT-Tiny-32/4,0.0005,64,0.1,14.40692286449944,4.1588830833596715,8.216345473032174,8.238770223511532,-7.600902459542082,11.002099841204238,43,True,,1.0682160315385627,-1.4581443461983234
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.239100996015277,7.289927692518494,-7.600902459542082,11.002099841204238,33,True,,0.936585577051954,-1.4747178475389398
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.807151130220542,7.8466114616373455,-7.600902459542082,11.002099841204238,37,True,,1.0246258781476272,-1.2797057785673742
MNIST,ViT-Tiny-32/4,0.0005,64,0.1,14.40692286449944,4.1588830833596715,9.530627595779807,9.365363808396388,-7.600902459542082,11.002099841204238,52,True,,1.383702195823952,-1.242583638033295
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.36822057943597,7.294231627884958,-7.600902459542082,11.002099841204238,37,True,,1.002802648229301,-1.5104944668076723
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.338035499164094,7.326487243190869,-7.600902459542082,11.002099841204238,37,True,,1.0837329820055663,-1.223990430805095
MNIST,ViT-Tiny-32/4,0.0005,64,0.1,14.40692286449944,4.1588830833596715,9.15622397728622,9.218777575040487,-7.600902459542082,11.002099841204238,70,True,,1.0696860071314807,-1.281264729818617
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.51939456410059,7.511442831884547,-7.600902459542082,11.002099841204238,36,True,,0.9925999891595992,-1.6341265147575068
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.419785632930713,7.465187951291894,-7.600902459542082,11.002099841204238,34,True,,0.9621159365093751,-1.467670389301929
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.21809188436741,7.23203934762959,-7.600902459542082,11.002099841204238,32,True,,1.0280535529000805,-1.3094469770470123
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.270118873843425,7.165340203283298,-7.600902459542082,11.002099841204238,36,True,,1.169451484738681,-1.2067456384574373
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.401237565164504,7.483040111515473,-7.600902459542082,11.002099841204238,39,True,,0.9150631720902261,-1.458340855079069
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.285558753475352,7.108435292579225,-7.600902459542082,11.002099841204238,39,True,,1.1949832151493656,-1.2124044192475396
MNIST,ViT-Tiny-32/4,0.0005,64,0.1,14.40692286449944,4.1588830833596715,8.85086716715684,8.746636548380586,-7.600902459542082,11.002099841204238,48,True,,1.1380343015960954,-1.303472038267115
MNIST,ViT-Tiny-32/4,0.0005,64,0.1,14.40692286449944,4.1588830833596715,8.92240115637886,8.967607783758698,-7.600902459542082,11.002099841204238,57,True,,1.0234497181961022,-1.331663727268684
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.236387622981756,7.235931540843398,-7.600902459542082,11.002099841204238,32,True,,1.0059460502072282,-1.3008333497803832
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,7.127938700104316,7.22037390997618,-7.600902459542082,11.002099841204238,36,True,,0.8838980037622618,-1.6153824683108482
MNIST,ViT-Tiny-32/4,0.0005,64,0.1,14.40692286449944,4.1588830833596715,8.412848705886264,8.468693151553772,-7.600902459542082,11.002099841204238,48,True,,0.9993607154197948,-1.3277594582260208
MNIST,ViT-Tiny-32/4,0.0005,64,0.1,14.40692286449944,4.1588830833596715,8.54994937788803,8.565900358861217,-7.600902459542082,11.002099841204238,52,True,,1.0101393352290589,-1.3582047915053903
MNIST,PiT-XS,0.0005,64,0.1,13.56509087213907,4.1588830833596715,6.979995815402167,7.052615406072228,-7.600902459542082,11.002099841204238,37,True,,0.9911501758179961,-1.3459680567554815
MNIST,ViT-Tiny-32/4,0.0005,64,0.1,14.40692286449944,4.1588830833596715,8.837304098021459,8.854217356124016,-7.600902459542082,11.002099841204238,55,True,,1.094986369986454,-1.4672576987515336
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.438004364214484,7.5142880818184254,-7.600902459542082,11.002099841204238,34,True,,1.0102316253850334,-1.4178164182690918
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.7629727564101625,7.739574997935827,-7.600902459542082,11.002099841204238,34,True,,1.005686105069797,-1.3444100419671914
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.618680842705505,7.565399220254956,-7.600902459542082,11.002099841204238,32,True,,1.0541085242081378,-1.3508149054256788
MNIST,CCT-Small,0.0005,64,0.1,13.3693390736518,4.1588830833596715,7.362615634670332,7.421876476506416,-7.600902459542082,11.002099841204238,37,True,,1.0038697495187565,-1.399005447228317
MNIST,ViT-Tiny-32/4,0.0005,64,0.1,14.40692286449944,4.1588830833596715,8.688739160911906,8.595758502358885,-7.600902459542082,11.002099841204238,53,True,,1.0904046761396866,-1.3493330734016955
