dataset,transformer,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,logInitLoss,logFinalLoss,T_star,converged
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.347694204,9.917899807,-7.60090246,6.907755279,0.820753924,-0.119586629,12,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.305202207,9.866506588,-7.60090246,6.907755279,0.89321687,0.077354615,23,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.447843204,9.961007966,-7.60090246,6.907755279,0.850728127,0.147692741,9,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.464486582,9.989736517,-7.60090246,6.907755279,0.894223723,0.169841207,25,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.46559924,10.03036211,-7.60090246,6.907755279,0.832644319,0.049056544,25,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.3816759,9.939548117,-7.60090246,6.907755279,0.890802715,0.01511325,28,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.367556121,9.933620147,-7.60090246,6.907755279,0.82038283,0.102682927,60,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.418257789,9.976336886,-7.60090246,6.907755279,0.845551999,0.052061541,18,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.529939576,10.10579128,-7.60090246,6.907755279,0.84933423,0.005510142,15,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.339492038,9.894502782,-7.60090246,6.907755279,0.861172322,0.144996413,12,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.359850845,9.907072911,-7.60090246,6.907755279,0.848786697,0.136142301,19,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.488053273,10.03282838,-7.60090246,6.907755279,0.881826321,-0.001983164,100,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.335748997,9.908795298,-7.60090246,6.907755279,0.874762014,0.005085983,20,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.421973506,10.00829297,-7.60090246,6.907755279,0.865822276,-0.008535289,38,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.261311294,9.834656609,-7.60090246,6.907755279,0.882321829,0.084742906,21,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.470350278,9.998015572,-7.60090246,6.907755279,0.843121835,0.146049529,54,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.416040068,9.996637058,-7.60090246,6.907755279,0.862872101,0.000787068,21,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.449107101,9.992720323,-7.60090246,6.907755279,0.877431617,0.04751331,14,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.379537421,9.944764635,-7.60090246,6.907755279,0.874809631,0.080660534,32,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.360657492,9.988090002,-7.60090246,6.907755279,0.915687255,0.148622817,21,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.50988425,10.0471929,-7.60090246,6.907755279,0.847271975,0.132885248,14,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.298616564,9.893083721,-7.60090246,6.907755279,0.827126834,0.007869195,16,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.454083464,9.962205882,-7.60090246,6.907755279,0.904413511,0.084204453,29,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.322967986,9.890449251,-7.60090246,6.907755279,0.847250618,0.033366791,10,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.327674576,9.90255151,-7.60090246,6.907755279,0.863272108,0.074954587,21,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.40709841,9.9265976,-7.60090246,6.907755279,0.892017019,0.094330038,39,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.336847649,9.898855565,-7.60090246,6.907755279,0.830777027,0.015243579,10,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.424126901,9.974829043,-7.60090246,6.907755279,0.8639796,0.145588656,32,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.441612666,9.982350703,-7.60090246,6.907755279,0.853641396,0.027839758,17,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.39996335,9.954912035,-7.60090246,6.907755279,0.835433565,0.043465706,16,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.467561051,9.986855467,-7.60090246,6.907755279,0.832093689,0.129607919,36,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.385966497,9.94927511,-7.60090246,6.907755279,0.86743737,0.07333541,23,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.310028914,9.888398968,-7.60090246,6.907755279,0.862291166,0.168389062,12,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.530345657,10.0566918,-7.60090246,6.907755279,0.873133225,0.08410714,12,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.41548099,9.932122153,-7.60090246,6.907755279,0.872983655,0.106293965,14,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.465666617,10.05117164,-7.60090246,6.907755279,0.818840097,0.089977104,10,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.540238215,10.08428297,-7.60090246,6.907755279,0.831920213,0.060263956,17,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.367835683,9.903212141,-7.60090246,6.907755279,0.880377668,0.134966001,11,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.321521874,9.890007756,-7.60090246,6.907755279,0.869293384,0.12727648,13,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.335013621,9.862808612,-7.60090246,6.907755279,0.86968064,0.108507203,50,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.324371695,9.938167355,-7.60090246,6.907755279,0.843968702,-0.128810354,18,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.467060815,10.00588191,-7.60090246,6.907755279,0.827806074,-0.111027021,24,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.336101514,9.917700335,-7.60090246,6.907755279,0.839059078,-0.103471073,39,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.455983005,9.97778187,-7.60090246,6.907755279,0.832970571,-0.420844053,15,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.387554859,9.918717926,-7.60090246,6.907755279,0.857103367,-0.123903545,26,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.340372613,10.0199589,-7.60090246,6.907755279,0.829375099,-0.108048546,64,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.319605151,9.890592251,-7.60090246,6.907755279,0.861464416,-0.084998961,20,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.503545531,10.02127417,-7.60090246,6.907755279,0.91521689,-0.169602876,24,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.442971062,9.967931278,-7.60090246,6.907755279,0.837049624,-0.294481629,19,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.41686631,9.940786589,-7.60090246,6.907755279,0.828996056,-0.224433244,15,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.366446253,9.932703797,-7.60090246,6.907755279,0.890642751,-0.029093996,39,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.381799514,9.986402015,-7.60090246,6.907755279,0.858332988,-0.137582896,17,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.440505679,10.01085734,-7.60090246,6.907755279,0.863388852,-0.202303002,28,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.284018464,9.831480941,-7.60090246,6.907755279,0.853234673,-0.182491898,13,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.504393112,10.01511044,-7.60090246,6.907755279,0.885017306,-0.356971751,17,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.382824445,9.933441059,-7.60090246,6.907755279,0.82797912,-0.393547527,20,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.344651487,9.891040945,-7.60090246,6.907755279,0.808391494,-0.332863579,17,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.536772035,10.03419932,-7.60090246,6.907755279,0.890430503,-0.096928031,13,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.400874927,9.931105491,-7.60090246,6.907755279,0.832144938,-0.121978611,22,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.396352163,9.955888529,-7.60090246,6.907755279,0.843222487,-0.308091492,48,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.405099794,9.936747814,-7.60090246,6.907755279,0.817611015,-0.230727258,15,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.499793527,10.03447718,-7.60090246,6.907755279,0.877605009,-0.043317845,18,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.346713952,9.917959975,-7.60090246,6.907755279,0.834494365,-0.13368699,14,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.437943369,9.937293942,-7.60090246,6.907755279,0.894017012,-0.169807771,20,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.430369459,9.9846791,-7.60090246,6.907755279,0.911812565,-0.250216458,29,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.431383158,10.00198164,-7.60090246,6.907755279,0.837426556,-0.39302906,18,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.378070068,9.917562148,-7.60090246,6.907755279,0.873982823,-0.220466627,27,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.383345654,9.945508748,-7.60090246,6.907755279,0.877899082,-0.103879537,71,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.451860031,10.03160025,-7.60090246,6.907755279,0.861779789,-0.33054243,23,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.400598929,9.918233283,-7.60090246,6.907755279,0.878795336,-0.132315516,26,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.325122176,9.875863087,-7.60090246,6.907755279,0.889860272,-0.220923643,60,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.515399846,10.04575791,-7.60090246,6.907755279,0.824559127,-0.281745463,18,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.371935338,9.957855075,-7.60090246,6.907755279,0.863642202,-0.205881235,23,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.391444663,9.972752835,-7.60090246,6.907755279,0.84373175,-0.375561843,19,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.567764966,10.07940134,-7.60090246,6.907755279,0.879817895,-0.165586439,29,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.379536217,9.968971713,-7.60090246,6.907755279,0.84041201,-0.224840803,54,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.418265175,9.977937445,-7.60090246,6.907755279,0.809680758,-0.324788875,22,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.339116469,9.885586059,-7.60090246,6.907755279,0.839978665,-0.108920367,14,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.365389495,9.93602031,-7.60090246,6.907755279,0.859508814,-0.181477935,18,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.405493623,9.986269002,-7.60090246,6.907755279,0.852900944,-0.146236088,14,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.415952824,9.991566888,-7.60090246,6.907755279,0.851973642,-0.136455952,11,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.468509651,9.981753902,-7.60090246,6.907755279,0.849650904,-0.147442909,15,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.335236082,9.930566667,-7.60090246,6.907755279,0.820920536,-0.173233407,28,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.347642249,9.953070299,-7.60090246,6.907755279,0.868550331,-0.241102682,19,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.443180416,9.972697481,-7.60090246,6.907755279,0.842017995,-0.106027873,17,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.360225679,9.94626901,-7.60090246,6.907755279,0.871483329,-0.068830351,28,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.436069216,9.900201211,-7.60090246,6.907755279,0.902217597,-0.089748089,42,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.388724073,9.911797946,-7.60090246,6.907755279,0.841020495,-0.075898052,18,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.426461095,9.933154931,-7.60090246,6.907755279,0.861641202,-0.151622796,22,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.390126733,9.939030399,-7.60090246,6.907755279,0.834232279,-0.342590581,15,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.456831086,10.02065834,-7.60090246,6.907755279,0.839744678,-0.093349251,54,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.392240609,9.949924737,-7.60090246,6.907755279,0.847820133,-0.158835884,15,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.470874831,9.995993332,-7.60090246,6.907755279,0.838787468,-0.122596756,14,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.549224949,10.06248582,-7.60090246,6.907755279,0.841567568,-0.112113318,12,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.427930707,9.971463039,-7.60090246,6.907755279,0.859276223,-0.13110764,26,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.372341483,9.939867991,-7.60090246,6.907755279,0.865258409,-0.078966678,32,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.508229132,10.06879524,-7.60090246,6.907755279,0.879230593,-0.121774331,29,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.43651265,9.973502355,-7.60090246,6.907755279,0.883707177,-0.410066967,18,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.335849687,9.870208857,-7.60090246,6.907755279,0.798189261,-0.187735101,15,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.402814796,9.988956315,-7.60090246,6.907755279,0.862229863,-0.114736727,14,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.405966284,9.972625471,-7.60090246,6.907755279,0.833768698,-0.269901754,12,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.265086161,9.84612052,-7.60090246,6.907755279,0.829990647,-0.134414681,11,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.414482715,9.961192204,-7.60090246,6.907755279,0.876560833,-0.14749962,15,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.449711149,10.00419927,-7.60090246,6.907755279,0.892788831,-0.026851808,16,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.400322112,9.977196176,-7.60090246,6.907755279,0.841993548,-0.185841318,74,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.44861137,10.00796261,-7.60090246,6.907755279,0.841760442,-0.212908407,28,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.389576502,9.940653053,-7.60090246,6.907755279,0.844888909,-0.160723399,14,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.333919554,9.913380184,-7.60090246,6.907755279,0.864870741,-0.180163196,11,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.359188754,9.895243252,-7.60090246,6.907755279,0.881819313,-0.286576104,14,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.32744052,9.910314102,-7.60090246,6.907755279,0.844458013,-0.107019523,14,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.385403214,9.971422591,-7.60090246,6.907755279,0.85055103,-0.190698237,34,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.39972615,9.943176863,-7.60090246,6.907755279,0.812741827,-0.157870044,23,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.365005603,9.936005561,-7.60090246,6.907755279,0.81481619,-0.252105823,21,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.448048241,9.940366837,-7.60090246,6.907755279,0.885319044,-0.120685901,21,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.273990683,9.850820102,-7.60090246,6.907755279,0.862178221,-0.206761783,13,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.463264134,9.992522633,-7.60090246,6.907755279,0.862358404,-0.132299596,19,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.264159243,9.84066563,-7.60090246,6.907755279,0.854023291,-0.194527003,15,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.336329795,9.900179158,-7.60090246,6.907755279,0.864828773,-0.138890253,23,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.426531827,9.95928027,-7.60090246,6.907755279,0.862417284,-0.08825941,13,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.422880761,9.978825626,-7.60090246,6.907755279,0.909380044,-0.007127772,19,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.428706691,10.01933351,-7.60090246,6.907755279,0.857856285,-0.196796834,21,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.315162619,9.920827739,-7.60090246,6.907755279,0.877979746,-0.159172203,15,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.396233854,9.942263122,-7.60090246,6.907755279,0.855101191,-0.096108921,23,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.33323516,9.870630579,-7.60090246,6.907755279,0.858351683,-0.09778909,41,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.360989449,9.926964802,-7.60090246,6.907755279,0.85999492,-0.114360826,20,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.423374452,9.919958016,-7.60090246,6.907755279,0.842174221,-0.201773095,24,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.312631655,9.859443627,-7.60090246,6.907755279,0.890817194,-0.082926626,20,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.310365848,9.890140967,-7.60090246,6.907755279,0.812994484,-0.306420289,17,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.362914944,9.871113673,-7.60090246,6.907755279,0.827099725,-0.211500755,16,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.43256939,9.96517231,-7.60090246,6.907755279,0.876770589,-0.105484196,19,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.375738154,9.988124818,-7.60090246,6.907755279,0.858604797,-0.363671248,14,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.428373583,9.986349154,-7.60090246,6.907755279,0.849766802,-0.114070442,25,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.486580182,10.0377412,-7.60090246,6.907755279,0.833663257,-0.222426898,19,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.489054332,10.05291567,-7.60090246,6.907755279,0.854965122,-0.12796709,32,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.374640726,9.929799591,-7.60090246,6.907755279,0.881288495,-0.353167341,30,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.553303241,10.09379608,-7.60090246,6.907755279,0.868979871,-0.049431111,13,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.469413947,9.986424173,-7.60090246,6.907755279,0.862926122,-0.145241119,27,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.478253732,9.971888343,-7.60090246,6.907755279,0.906267137,-0.297792447,14,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.375679778,9.955415017,-7.60090246,6.907755279,0.84372006,-0.094752674,15,TRUE
MNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.476997051,10.04222911,-7.60090246,6.907755279,0.88698724,-0.241276862,21,TRUE
MNIST,deit_tiny_patch16_224,0.0005,100,0.6,15.5250374,3.465735903,6.444708533,10.01024433,-7.60090246,6.907755279,0.828147969,0.122871483,24,TRUE
MNIST,deit_tiny_patch16_224,0.0005,100,0.6,15.5250374,3.465735903,6.379575369,9.914359528,-7.60090246,6.907755279,0.824147824,0.25725795,11,TRUE
MNIST,deit_tiny_patch16_224,0.0005,100,0.6,15.5250374,3.465735903,6.401905987,9.973263995,-7.60090246,6.907755279,0.88186314,0.339258003,8,TRUE
MNIST,deit_tiny_patch16_224,0.0005,100,0.6,15.5250374,3.465735903,6.390545846,9.931131083,-7.60090246,6.907755279,0.833419499,0.191621937,10,TRUE
MNIST,deit_tiny_patch16_224,0.0005,100,0.6,15.5250374,3.465735903,6.441097809,9.995536492,-7.60090246,6.907755279,0.841768867,0.302074126,12,TRUE
MNIST,deit_tiny_patch16_224,0.0005,100,0.6,15.5250374,3.465735903,6.433145676,9.977494225,-7.60090246,6.907755279,0.89248885,0.370376218,11,TRUE
MNIST,deit_tiny_patch16_224,0.0005,100,0.6,15.5250374,3.465735903,6.36699477,9.953125086,-7.60090246,6.907755279,0.846403664,0.266905038,8,TRUE
MNIST,deit_tiny_patch16_224,0.0005,100,0.6,15.5250374,3.465735903,6.415812865,9.970234043,-7.60090246,6.907755279,0.888183918,0.27769147,21,TRUE
